ts,st1MPSI,st2MPSI,thermo1C,thermo2C,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1714166774495493,774192,776824,14.0,15.0,4,2351632165,0,442702602
1714166774650489,774138,776769,14.0,14.0,4,2351787162,0,442857599
1714166774806530,774028,776660,14.0,15.0,4,2351943203,0,443013640
1714166775017808,773918,776550,14.0,15.0,4,2352154479,0,443224916
1714166775118528,773863,776495,14.0,15.0,4,2352255200,0,443325637
1714166775278493,773754,776441,14.0,15.0,4,2352415165,0,443485602
1714166775434493,773699,776386,14.0,15.0,4,2352571165,0,443641602
1714166775594499,773644,776276,14.0,14.0,4,2352731165,0,443801602
1714166775794551,773534,776166,14.0,15.0,4,2352931215,0,444001652
1714166775954670,773480,776111,14.0,14.0,4,2353091343,0,444161780
1714166776114537,773425,776057,14.0,14.0,4,2353251207,0,444321644
1714166776220856,773370,775947,14.0,15.0,4,2353357529,0,444427966
1714166776376541,773260,775892,14.0,15.0,4,2353513214,0,444583651
1714166776532490,773205,775837,14.0,15.0,4,2353669162,0,444739599
1714166776689493,773150,775728,14.0,15.0,4,2353826165,0,444896602
1714166776844494,772383,774960,14.0,14.0,27,2353981165,2,445051602
1714166777001494,767996,770573,14.0,14.0,27,2354138165,2,445208602
1714166777156494,763664,766187,14.0,14.0,27,2354293165,2,445363602
1714166777311606,759442,761964,14.0,14.0,27,2354448241,2,445518678
1714166777523807,752478,754946,14.0,15.0,27,2354660479,2,445730916
1714166777679506,748366,750778,14.0,15.0,27,2354816178,2,445886615
1714166777839542,744363,746776,14.0,15.0,27,2354976214,2,446046651
1714166777990615,740360,742773,14.0,15.0,27,2355127287,2,446197724
1714166778155494,736467,738825,14.0,15.0,27,2355292165,2,446362602
1714166778310493,732519,734932,14.0,15.0,27,2355447165,2,446517602
1714166778465560,728735,731038,14.0,14.0,27,2355602218,2,446672655
1714166778620594,724952,727310,14.0,14.0,27,2355757238,2,446827675
1714166778777491,720127,722430,14.0,15.0,27,2355914163,2,446984600
1714166778932579,716508,718811,14.0,15.0,27,2356069213,2,447139650
1714166779297498,708666,710969,14.0,15.0,27,2356434168,2,447504605
1714166779453543,705760,707954,14.0,15.0,27,2356590215,2,447660652
1714166779559492,704060,706309,14.0,14.0,27,2356696164,2,447766601
1714166779765546,701812,704006,14.0,15.0,27,2356902217,2,447972654
1714166779926857,701209,703457,14.0,14.0,27,2357063529,2,448133966
1714166780079807,701812,704006,14.0,15.0,27,2357216478,2,448286915
1714166780241492,703019,705212,14.0,15.0,27,2357378163,2,448448600
1714166780397540,704444,706692,14.0,15.0,27,2357534212,2,448604649
1714166780503506,705431,707679,10.0,15.0,27,2357640178,2,448710615
1714166780609591,706473,708666,14.0,15.0,27,2357746253,2,448816690
1714166780770494,707899,710147,14.0,15.0,27,2357907165,2,448977602
1714166780972494,709599,711902,14.0,15.0,27,2358109165,2,449179602
1714166781123494,710531,712834,14.0,14.0,27,2358260165,2,449330602
1714166781279807,711353,713656,14.0,15.0,27,2358416479,2,449486916
1714166781483825,711682,713985,14.0,15.0,27,2358620493,2,449690930
1714166781639628,711518,713821,14.0,15.0,27,2358776300,2,449846737
1714166781799493,711244,713547,14.0,15.0,4,2358936165,0,450006602
1714166782009493,713437,715740,14.0,15.0,4,2359146165,0,450216602
1714166782164493,714150,716453,14.0,15.0,4,2359301165,0,450371602
1714166782319536,714479,716782,14.0,15.0,4,2359456208,0,450526645
1714166783662542,715411,717659,14.0,15.0,4,2360799201,0,451869638
1714166784024567,717714,719962,12.0,15.0,8,2361161229,1,452231666
1714166784384481,719852,722101,14.0,14.0,8,2361521165,1,452591602
1714166784589795,721059,723307,14.0,15.0,8,2361726470,1,452796907
1714166784742007,721826,724075,14.0,15.0,8,2361878638,1,452949075
1714166784897663,722430,724733,14.0,14.0,8,2362034335,1,453104772
1714166785057495,723142,725445,14.0,15.0,8,2362194165,1,453264602
1714166785217499,723855,726103,14.0,14.0,8,2362354170,1,453424607
1714166785377512,724513,726761,14.0,15.0,8,2362514169,1,453584606
1714166785537494,725171,727419,14.0,15.0,8,2362674166,1,453744603
1714166785692817,725994,728242,14.0,15.0,8,2362829487,1,453899924
1714166785849503,726707,728955,14.0,15.0,8,2362986175,1,454056612
1714166786009494,727365,729668,14.0,14.0,8,2363146165,1,454216602
1714166786219583,728297,730545,14.0,15.0,8,2363356233,1,454426670
1714166786379494,728955,731203,14.0,15.0,8,2363516165,1,454586602
1714166786529665,729668,731916,14.0,15.0,8,2363666336,1,454736773
1714166786844771,731313,733616,14.0,15.0,8,2363981452,1,455051889
1714166787052542,732300,734603,14.0,14.0,8,2364189213,1,455259650
1714166787213543,733067,735370,14.0,15.0,8,2364350214,1,455420651
1714166787374543,733780,736138,14.0,14.0,8,2364511214,1,455581651
1714166787539568,734603,736906,14.0,15.0,8,2364676213,1,455746650
1714166787904542,736741,739044,13.0,15.0,8,2365041213,1,456111650
1714166788064494,737564,739921,14.0,15.0,8,2365201165,1,456271602
1714166788220494,738441,740744,14.0,15.0,8,2365357165,1,456427602
1714166788375494,739318,741621,14.0,15.0,8,2365512165,1,456582602
1714166788530578,740196,742553,14.0,15.0,8,2365667221,1,456737658
1714166788690561,741073,743431,13.0,14.0,8,2365827218,1,456897655
1714166788902492,742663,745021,14.0,15.0,8,2366039162,1,457109599
1714166789057543,743595,745953,14.0,14.0,8,2366194214,1,457264651
1714166789217545,744527,746885,14.0,15.0,8,2366354214,1,457424651
1714166789327526,745185,747543,14.0,15.0,8,2366464197,1,457534634
1714166789482510,746172,748585,14.0,14.0,8,2366619182,1,457689619
1714166789747542,747817,750175,14.0,15.0,8,2366884213,1,457954650
1714166789853947,748805,751217,14.0,14.0,8,2366990609,1,458061046
1714166790009581,749791,752259,14.0,15.0,8,2367146217,1,458216654
1714166790219548,751217,753575,14.0,15.0,8,2367356217,1,458426654
1714166790379501,752204,754617,12.0,14.0,8,2367516172,1,458586609
1714166790739482,754562,756975,14.0,15.0,8,2367876164,1,458946601
1714166790890539,755549,757907,14.0,15.0,8,2368027209,1,459097646
1714166791055815,756810,759278,14.0,15.0,8,2368192485,1,459262922
1714166791367494,758784,761197,14.0,15.0,8,2368504176,1,459574613
1714166791522494,759716,762184,14.0,15.0,8,2368659165,1,459729602
1714166791682494,760703,763116,12.0,15.0,8,2368819165,1,459889602
1714166791884498,761910,764377,14.0,15.0,8,2369021168,1,460091605
1714166792039620,762842,765364,14.0,15.0,8,2369176292,1,460246729
1714166792410588,765309,767777,14.0,15.0,8,2369547233,1,460617670
1714166792520494,765912,768380,13.0,15.0,8,2369657165,1,460727602
1714166792675544,766790,769257,14.0,15.0,8,2369812207,1,460882644
1714166792831568,767667,770135,14.0,15.5,8,2369968236,1,461038673
1714166792987492,768545,771012,14.0,15.0,8,2370124162,1,461194599
1714166793147541,769422,771889,14.0,15.0,8,2370284212,1,461354649
1714166793253548,770025,772438,14.0,15.0,8,2370390218,1,461460655
1714166793461972,771396,773863,14.0,15.0,8,2370598644,1,461669081
1714166793618499,772218,774686,10.0,0.0,8,2370755170,1,461825607
1714166793778542,773041,775508,14.0,15.0,4,2370915213,0,461985650
1714166793938538,773150,775563,14.0,15.0,4,2371075210,0,462145647
1714166794043550,772986,775453,14.0,15.0,4,2371180222,0,462250659
1714166794208493,772876,775289,14.0,14.0,4,2371345165,0,462415602
1714166794364995,772712,775179,14.0,15.0,4,2371501641,0,462572078
1714166794520554,772602,775070,14.0,15.0,4,2371657214,0,462727651
1714166794680614,772547,774960,14.0,13.0,4,2371817287,0,462887724
1714166794845493,772438,774905,14.0,15.0,4,2371982165,0,463052602
1714166795060540,772328,774741,14.0,15.0,4,2372197213,0,463267650
1714166795217490,772218,774631,14.0,15.5,4,2372354162,0,463424599
1714166795322571,772164,774576,15.0,15.0,4,2372459243,0,463529680
1714166795537539,772054,774466,14.0,14.0,4,2372674211,0,463744648
1714166795702659,771944,774357,14.0,15.0,4,2372839332,0,463909769
1714166795862541,771889,774302,14.0,15.0,4,2372999211,0,464069648
1714166796018813,771780,774192,12.0,15.0,4,2373155486,0,464225923
1714166796229521,771670,774083,14.0,15.0,4,2373366193,0,464436630
1714166796389493,771615,774028,12.0,14.0,4,2373526165,0,464596602
1714166796544573,770902,773205,14.0,15.0,27,2373681235,2,464751672
1714166796699544,766296,768599,14.0,15.0,27,2373836215,2,464906652
1714166796864494,761690,764048,14.0,15.0,27,2374001165,2,465071602
1714166797491483,742828,745131,14.0,15.0,27,2374628164,2,465698601
1714166797696571,737235,739428,14.0,15.0,27,2374833232,2,465903669
1714166797856493,733232,735370,14.0,15.0,27,2374993165,2,466063602
1714166798016493,729174,731313,12.0,14.0,27,2375153165,2,466223602
1714166798172808,723855,726049,15.0,15.0,27,2375309480,2,466379917
1714166798534502,714917,717056,14.0,15.0,27,2375671183,2,466741620
1714166798694494,711298,713382,14.0,15.0,27,2375831165,2,466901602
1714166798854618,707734,709763,14.0,15.0,27,2375991290,2,467061727
1714166799124729,701319,703238,12.0,15.0,27,2376261418,2,467331855
1714166799327520,698084,700112,14.0,15.5,27,2376464191,2,467534628
1714166799482545,696768,698742,14.0,15.0,27,2376619217,2,467689654
1714166799647494,696548,698522,14.0,15.0,27,2376784166,2,467854603
1714166799802493,697261,699290,14.0,15.0,27,2376939163,2,468009600
1714166799957561,698687,700716,14.0,15.5,27,2377094225,2,468164662
1714166800113494,700387,702470,14.0,15.0,27,2377250165,2,468320602
1714166800319544,702744,704773,14.0,15.0,27,2377456215,2,468526652
1714166800479854,704773,706802,14.0,15.0,27,2377616526,2,468686963
1714166800635495,705925,708008,14.0,15.0,27,2377772167,2,468842604
1714166800850501,707021,709105,14.0,15.0,27,2377987172,2,469057609
1714166801011493,707570,709599,14.0,15.0,27,2378148165,2,469218602
1714166801221542,707734,709818,14.0,15.0,27,2378358214,2,469428651
1714166801382531,707460,709544,14.0,15.5,27,2378519202,2,469589639
1714166801542495,708008,710092,14.0,15.0,4,2378679167,0,469749604
1714166801703489,709544,711682,14.0,15.0,4,2378840162,0,469910599
1714166801863493,710202,712285,14.0,15.0,4,2379000165,0,470070602
1714166802018659,710476,712560,14.0,15.0,4,2379155332,0,470225769
1714166802183807,710695,712779,14.0,15.0,4,2379320479,0,470390916
1714166802340494,710860,712889,10.0,15.0,8,2379477165,1,470547602
1714166802550490,712779,714808,14.0,15.0,8,2379687162,1,470757599
1714166802650596,713382,715466,14.0,15.0,8,2379787261,1,470857698
1714166802810528,714150,716288,14.0,15.5,8,2379947199,1,471017636
1714166802965518,714917,716946,14.0,15.5,8,2380102188,1,471172625
1714166803120599,715521,717604,14.0,15.0,8,2380257248,1,471327685
1714166803331494,716288,718372,14.0,0.0,8,2380468165,1,471538602
1714166803484820,717056,719140,14.0,15.0,8,2380621490,1,471691927
1714166803637809,717659,719688,14.0,15.0,8,2380774480,1,471844917
1714166803793543,718207,720346,14.0,15.0,8,2380930214,1,472000651
1714166804003541,718975,721059,8.0,15.0,8,2381140212,1,472210649
1714166804154616,719578,721607,14.0,15.5,8,2381291287,1,472361724
1714166804574495,721114,723197,14.0,15.0,8,2381711166,1,472781603
1714166804724544,721662,723746,14.0,15.0,8,2381861215,1,472931652
1714166804884498,722265,724294,14.0,15.5,8,2382021169,1,473091606
1714166805039929,723033,725062,14.0,15.0,8,2382176589,1,473247026
1714166805141521,723417,725500,14.0,0.0,8,2382278191,1,473348628
1714166805351495,724184,726268,14.0,15.0,8,2382488167,1,473558604
1714166805511492,724787,726871,14.0,15.5,8,2382648162,1,473718599
1714166805721579,725555,727639,14.0,15.5,8,2382858228,1,473928665
1714166805927544,726378,728461,13.0,15.0,8,2383064215,1,474134652
1714166806087497,726981,729064,14.0,15.0,8,2383224168,1,474294605
1714166806243815,727803,729942,14.0,15.0,8,2383380486,1,474450923
1714166806394573,728516,730600,14.0,15.0,8,2383531219,1,474601656
1714166806719485,729832,731971,13.0,15.0,8,2383856165,1,474926602
1714166806870495,730545,732629,14.0,15.0,8,2384007165,1,475077602
1714166807071575,731477,733561,10.0,0.0,8,2384208236,1,475278673
1714166807231543,732245,734328,14.0,15.0,8,2384368214,1,475438651
1714166807391495,732958,735096,14.0,15.0,8,2384528165,1,475598602
1714166807547500,733999,736193,14.0,15.0,8,2384684170,1,475754607
1714166807707497,734822,736960,14.0,0.0,8,2384844168,1,475914605
1714166807867507,735699,737838,14.0,15.0,8,2385004177,1,476074614
1714166808177574,737399,739592,14.0,15.5,8,2385314236,1,476384673
1714166808332580,738386,740525,14.0,15.0,8,2385469227,1,476539664
1714166808492499,739318,741457,14.0,15.0,8,2385629170,1,476699607
1714166808648810,740634,742773,14.0,15.0,8,2385785480,1,476855917
1714166808800560,741621,743760,14.0,15.0,8,2385937228,1,477007665
1714166808905609,742224,744418,14.0,15.0,8,2386042257,1,477112694
1714166809065543,743266,745460,14.0,15.0,8,2386202213,1,477272650
1714166809220544,744308,746501,14.0,15.0,8,2386357214,1,477427651
1714166809585486,746666,748859,14.0,15.5,8,2386722170,1,477792607
1714166809787541,748037,750230,14.0,15.5,8,2386924210,1,477994647
1714166809952813,749408,751656,14.0,15.0,8,2387089484,1,478159921
1714166810113491,750450,752643,14.0,15.5,8,2387250162,1,478320599
1714166810263644,751436,753630,12.0,15.0,8,2387400316,1,478470753
1714166810478507,752753,755001,14.0,15.0,8,2387615178,1,478685615
1714166810633495,753739,755988,14.0,15.5,8,2387770165,1,478840602
1714166810793495,754726,756975,14.0,15.0,8,2387930165,1,479000602
1714166810943606,755659,757962,14.0,0.0,8,2388080278,1,479150715
1714166811104809,756975,759223,12.0,15.0,8,2388241480,1,479311917
1714166811261499,757907,760155,14.0,15.0,8,2388398170,1,479468607
1714166811622485,760100,762348,14.0,15.0,8,2388759165,1,479829602
1714166811782494,761032,763280,14.0,14.0,8,2388919165,1,479989602
1714166812002507,762239,764487,14.0,15.0,8,2389139177,1,480209614
1714166812157863,763445,765693,14.0,15.5,8,2389294533,1,480364970
1714166812313539,764322,766516,14.0,15.5,4,2389450210,0,480520647
1714166812518538,764542,766735,14.0,15.0,4,2389655210,0,480725647
1714166812623602,764377,766680,14.0,15.5,4,2389760253,0,480830690
1714166812783492,764267,766516,14.0,15.0,4,2389920164,0,480990601
1714166812993490,764158,766351,15.0,15.5,4,2390130162,0,481200599
1714166813145502,764048,766296,15.0,15.0,4,2390282172,0,481352609
1714166813300548,763993,766187,14.0,15.0,4,2390437197,0,481507634
1714166813401542,763939,766132,14.0,15.5,4,2390538215,0,481608652
1714166813609858,760703,762952,14.0,15.0,27,2390746530,2,481816967
1714166813762490,755988,758126,14.0,15.5,27,2390899162,2,481969599
1714166813917586,751272,753465,14.0,15.0,27,2391054222,2,482124659
1714166814077542,746666,748804,14.0,15.0,27,2391214213,2,482284650
1714166814182569,743650,745843,14.0,15.5,27,2391319220,2,482389657
1714166814397494,737728,739812,14.0,15.0,27,2391534165,2,482604602
1714166814707485,729064,731038,8.0,15.0,27,2391844165,2,482914602
1714166814863854,723417,725445,14.0,15.0,27,2392000525,2,483070962
1714166815070540,717878,719907,14.0,15.0,27,2392207212,2,483277649
1714166815225492,713876,715850,14.0,15.0,27,2392362163,2,483432600
1714166815745546,701428,703238,14.0,15.5,27,2392882217,2,483952654
1714166815905568,698138,699948,14.0,15.5,27,2393042231,2,484112668
1714166816165912,693587,695452,14.0,15.0,27,2393302582,2,484373019
1714166816318495,692600,694465,12.0,15.5,27,2393455166,2,484525603
1714166816473495,692655,694519,14.0,15.0,27,2393610167,2,484680604
1714166816633495,693587,695452,14.0,15.0,27,2393770165,2,484840602
1714166816843494,695506,697371,13.0,15.0,27,2393980165,2,485050602
1714166816998500,697206,699125,14.0,15.5,27,2394135172,2,485205609
1714166817153601,698906,700825,14.0,15.0,27,2394290253,2,485360690
1714166817313546,700496,702415,14.0,15.5,27,2394450217,2,485520654
1714166817470866,702306,704170,14.0,15.5,27,2394607538,2,485677975
1714166817626509,703128,705102,14.0,15.5,27,2394763179,2,485833616
1714166817781539,703677,705651,14.0,15.5,27,2394918211,2,485988648
1714166817936545,703951,705870,14.0,15.5,27,2395073216,2,486143653
1714166818092565,703896,705870,14.0,15.0,27,2395229227,2,486299664
1714166818248490,703622,705596,14.0,15.0,27,2395385162,2,486455599
1714166818408500,703183,705102,14.0,15.5,27,2395545171,2,486615608
1714166818559493,703019,704993,14.0,14.0,4,2395696165,0,486766602
1714166818710537,704828,706802,14.0,15.5,4,2395847210,0,486917647
1714166818912537,705596,707570,14.0,15.0,4,2396049210,0,487119647
1714166819069564,705870,707844,14.0,15.5,4,2396206207,0,487276644
1714166819280519,706144,708063,14.0,15.5,4,2396417191,0,487487628
1714166819385610,706199,708118,15.0,15.0,4,2396522249,0,487592686
1714166819650539,706363,708283,15.0,15.0,4,2396787212,0,487857649
1714166819755542,706363,708337,15.0,15.5,4,2396892214,0,487962651
1714166819970502,706473,708392,14.0,15.5,4,2397107171,0,488177608
1714166820127490,706528,708447,14.0,15.5,4,2397264162,0,488334599
1714166820278490,706638,708502,14.0,15.5,4,2397415162,0,488485599
1714166820438494,706692,708612,12.0,15.5,8,2397575165,1,488645602
1714166820593547,708118,709982,14.0,15.5,8,2397730217,1,488800654
1714166820808541,709489,711353,14.0,15.5,8,2397945212,1,489015649
1714166821129814,711244,713163,14.0,15.5,8,2398266484,1,489336921
1714166821491546,712669,714588,14.0,15.0,8,2398628217,1,489698654
1714166821647542,713272,715192,14.0,0.0,8,2398784214,1,489854651
1714166821748546,713656,715575,14.0,15.5,8,2398885217,1,489955654
1714166822110519,715082,717001,14.0,15.5,8,2399247190,1,490317627
1714166822216491,715466,717385,14.0,15.5,8,2399353162,1,490423599
1714166822418522,716288,718207,14.0,15.0,8,2399555190,1,490625627
1714166822578825,717111,719030,14.0,15.5,8,2399715495,1,490785932
1714166822731819,717714,719633,14.0,15.5,8,2399868491,1,490938928
1714166822884498,718317,720236,14.0,15.5,8,2400021169,1,491091606
1714166823045494,718920,720839,14.0,15.5,8,2400182165,1,491252602
1714166823195618,719523,721443,14.0,15.0,8,2400332289,1,491402726
1714166823360494,720127,722046,14.0,15.5,8,2400497165,1,491567602
1714166823725502,721662,723581,14.0,15.5,8,2400862173,1,491932610
1714166823935986,722759,724733,14.0,15.5,8,2401072625,1,492143062
1714166824087492,723417,725391,14.0,15.5,8,2401224163,1,492294600
