ts,data
1717880542118726,1.4611
1717880542122818,1.4611
1717880542126788,1.4611
1717880542130767,1.4611
1717880542134803,1.4611
1717880542138783,1.4611
1717880542142874,1.4611
1717880542146721,1.4611
1717880542150729,1.4611
1717880542154810,1.4611
1717880542158781,1.4611
1717880542162674,1.4611
1717880542167099,1.4611
1717880542171041,1.4611
1717880542174702,1.4611
1717880542178680,1.4611
1717880542184975,1.4611
1717880542188680,1.4611
1717880542194041,1.4611
1717880542197981,1.4611
1717880542200759,1.4611
1717880542204691,1.4611
1717880542208681,1.4611
1717880542212692,1.4611
1717880542216677,1.4611
1717880542220686,1.4611
1717880542224697,1.4611
1717880542228706,1.4611
1717880542232694,1.4611
1717880542236736,1.4611
1717880542240778,1.4611
1717880542244730,1.4611
1717880542248735,1.4611
1717880542252783,1.4611
1717880542256671,1.4611
1717880542260698,1.4611
1717880542264684,1.4611
1717880542268683,1.4611
1717880542272763,1.4611
1717880542276665,1.4611
1717880542280677,1.4611
1717880542284685,1.4611
1717880542289217,1.4611
1717880542292677,1.4611
1717880542296670,1.48703
1717880542300951,1.48703
1717880542305899,1.48703
1717880542308703,1.48703
1717880542312660,1.48703
1717880542316647,1.48703
1717880542320659,1.48703
1717880542324688,1.48703
1717880542328757,1.48703
1717880542332667,1.48703
1717880542338627,1.48703
1717880542342674,1.48703
1717880542346712,1.48703
1717880542350680,1.48703
1717880542355437,1.48703
1717880542359039,1.48703
1717880542363599,1.48703
1717880542367289,1.48703
1717880542370743,1.48703
1717880542374752,1.48703
1717880542378941,1.48703
1717880542382688,1.48703
1717880542386653,1.48703
1717880542390642,1.48703
1717880542394695,1.48703
1717880542398676,1.48703
1717880542402665,1.48703
1717880542406657,1.48703
1717880542410711,1.48703
1717880542414805,1.48703
1717880542418756,1.48703
1717880542422652,1.48703
1717880542426696,1.48703
1717880542430879,1.48703
1717880542441265,1.48703
1717880542444705,1.48703
1717880542448641,1.48703
1717880542453570,1.48703
1717880542456675,1.48703
1717880542460682,1.48703
1717880542464677,1.48703
1717880542468715,1.48703
1717880542472745,1.48703
1717880542478339,1.48703
1717880542485218,1.48703
1717880542488772,1.48703
1717880542492671,1.48703
1717880542496824,1.45533
1717880542500713,1.45533
1717880542504688,1.45533
1717880542508682,1.45533
1717880542512685,1.45533
1717880542516720,1.45533
1717880542520830,1.45533
1717880542524712,1.45533
1717880542528778,1.45533
1717880542532813,1.45533
1717880542536697,1.45533
1717880542540734,1.45533
1717880542550397,1.45533
1717880542554639,1.45533
1717880542558658,1.45533
1717880542562656,1.45533
1717880542566738,1.45533
1717880542570786,1.45533
1717880542574653,1.45533
1717880542578661,1.45533
1717880542582745,1.45533
1717880542586731,1.45533
1717880542590651,1.45533
1717880542594661,1.45533
1717880542598823,1.45533
1717880542602724,1.45533
1717880542607567,1.45533
1717880542610657,1.45533
1717880542614706,1.45533
1717880542618702,1.45533
1717880542623151,1.45533
1717880542626696,1.45533
1717880542630741,1.45533
1717880542634689,1.45533
1717880542638661,1.45533
1717880542642754,1.45533
1717880542646651,1.45533
1717880542650685,1.45533
1717880542654673,1.45533
1717880542660006,1.45533
1717880542662635,1.45533
1717880542666612,1.45533
1717880542670671,1.45533
1717880542674668,1.45533
1717880542678658,1.45533
1717880542683604,1.45533
1717880542686706,1.45533
1717880542690733,1.45533
1717880542694668,1.42075
1717880542698902,1.42075
1717880542702758,1.42075
1717880542706677,1.42075
1717880542710737,1.42075
1717880542714944,1.42075
1717880542718724,1.42075
1717880542722717,1.42075
1717880542726617,1.42075
1717880542730615,1.42075
1717880542734894,1.42075
1717880542738724,1.42075
1717880542742691,1.42075
1717880542746668,1.42075
1717880542750589,1.42075
1717880542755140,1.42075
1717880542759037,1.42075
1717880542763103,1.42075
1717880542766694,1.42075
1717880542770669,1.42075
1717880542775403,1.42075
1717880542779769,1.42075
1717880542782672,1.42075
1717880542786625,1.42075
1717880542790725,1.42075
1717880542794650,1.42075
1717880542798844,1.42075
1717880542802604,1.42075
1717880542806644,1.42075
1717880542810579,1.42075
1717880542815063,1.42075
1717880542818681,1.42075
1717880542822665,1.42075
1717880542827401,1.42075
1717880542830642,1.42075
1717880542834725,1.42075
1717880542838647,1.42075
1717880542842650,1.42075
1717880542846684,1.42075
1717880542850655,1.42075
1717880542854663,1.42075
1717880542858666,1.42075
1717880542862623,1.42075
1717880542866618,1.42075
1717880542870670,1.42075
1717880542874703,1.42075
1717880542881488,1.42075
1717880542884601,1.42075
1717880542889582,1.42075
1717880542892686,1.42075
1717880542896613,1.36311
1717880542900664,1.36311
1717880542905170,1.36311
1717880542908565,1.36311
1717880542912656,1.36311
1717880542917100,1.36311
1717880542920623,1.36311
1717880542924767,1.36311
1717880542928693,1.36311
1717880542935322,1.36311
1717880542938676,1.36311
1717880542942585,1.36311
1717880542946778,1.36311
1717880542950658,1.36311
1717880542954642,1.36311
1717880542958682,1.36311
1717880542962658,1.36311
1717880542966692,1.36311
1717880542970695,1.36311
1717880542976713,1.36311
1717880542980615,1.36311
1717880542984724,1.36311
1717880542988631,1.36311
1717880542992644,1.36311
1717880542996628,1.36311
1717880543000642,1.36311
1717880543004639,1.36311
1717880543010927,1.36311
1717880543014610,1.36311
1717880543018662,1.36311
1717880543022571,1.36311
1717880543026572,1.36311
1717880543030610,1.36311
1717880543034616,1.36311
1717880543038581,1.36311
1717880543042607,1.36311
1717880543046571,1.36311
1717880543050617,1.36311
1717880543054556,1.36311
1717880543058643,1.36311
1717880543062596,1.36311
1717880543066693,1.36311
1717880543070645,1.36311
1717880543074622,1.36311
1717880543078646,1.36311
1717880543082616,1.36311
1717880543086731,1.36311
1717880543090678,1.36311
1717880543094966,1.33718
1717880543098605,1.33718
1717880543102700,1.33718
1717880543106727,1.33718
1717880543110731,1.33718
1717880543114575,1.33718
1717880543118778,1.33718
1717880543122628,1.33718
1717880543126549,1.33718
1717880543131145,1.33718
1717880543134599,1.33718
1717880543138555,1.33718
1717880543142637,1.33718
1717880543146547,1.33718
1717880543150559,1.33718
1717880543154542,1.33718
1717880543158648,1.33718
1717880543162565,1.33718
1717880543171002,1.33718
1717880543174517,1.33718
1717880543178669,1.33718
1717880543182580,1.33718
1717880543186595,1.33718
1717880543190580,1.33718
1717880543195812,1.33718
1717880543198605,1.33718
1717880543204898,1.33718
1717880543208650,1.33718
1717880543212554,1.33718
1717880543216581,1.33718
1717880543220563,1.33718
1717880543224558,1.33718
1717880543228620,1.33718
1717880543232585,1.33718
1717880543236597,1.33718
1717880543240639,1.33718
1717880543244706,1.33718
1717880543248671,1.33718
1717880543252644,1.33718
1717880543256615,1.33718
1717880543260605,1.33718
1717880543264614,1.33718
1717880543268706,1.33718
1717880543273026,1.33718
1717880543276605,1.33718
1717880543280600,1.33718
1717880543284661,1.33718
1717880543288636,1.33718
1717880543292989,1.33718
1717880543296614,1.29395
1717880543300697,1.29395
1717880543304654,1.29395
1717880543308598,1.29395
1717880543314601,1.29395
1717880543318594,1.29395
1717880543322537,1.29395
1717880543327236,1.29395
1717880543331201,1.29395
1717880543334533,1.29395
1717880543338616,1.29395
1717880543342923,1.29395
1717880543346616,1.29395
1717880543350527,1.29395
1717880543354552,1.29395
1717880543360993,1.29395
1717880543364679,1.29395
1717880543368638,1.29395
1717880543372627,1.29395
1717880543376654,1.29395
1717880543380671,1.29395
1717880543384606,1.29395
1717880543388631,1.29395
1717880543392625,1.29395
1717880543396725,1.29395
1717880543400628,1.29395
1717880543404692,1.29395
1717880543408640,1.29395
1717880543412668,1.29395
1717880543416623,1.29395
1717880543420740,1.29395
1717880543424640,1.29395
1717880543428636,1.29395
1717880543432644,1.29395
1717880543436608,1.29395
1717880543440588,1.29395
1717880543444624,1.29395
1717880543448600,1.29395
1717880543452651,1.29395
1717880543458664,1.29395
1717880543462558,1.29395
1717880543466568,1.29395
1717880543470653,1.29395
1717880543474555,1.29395
1717880543478480,1.29395
1717880543483007,1.29395
1717880543486511,1.29395
1717880543494514,1.29395
1717880543500031,1.29395
1717880543505795,1.29395
1717880543512098,1.29395
1717880543514458,1.29395
1717880543518501,1.29395
1717880543525508,1.29395
1717880543530233,1.29395
1717880543535133,1.29395
1717880543538693,1.29395
1717880543543416,1.29395
1717880543546542,1.29395
1717880543550573,1.29395
1717880543554461,1.29395
1717880543558479,1.29395
1717880543562465,1.29395
1717880543566495,1.29395
1717880543570526,1.29395
1717880543574486,1.29395
1717880543578488,1.29395
1717880543582493,1.29395
1717880543586889,1.29395
1717880543592723,1.29395
1717880543596538,1.29395
1717880543600491,1.29395
1717880543604484,1.29395
1717880543608554,1.29395
1717880543616559,1.29395
1717880543620512,1.29395
1717880543624573,1.29395
1717880543628560,1.29395
1717880543632495,1.29395
1717880543636497,1.29395
1717880543640496,1.29395
1717880543644459,1.29395
1717880543648575,1.29395
1717880543652491,1.29395
1717880543657142,1.29395
1717880543660562,1.29395
1717880543664513,1.29395
1717880543668561,1.29395
1717880543672816,1.29395
1717880543676596,1.29395
1717880543680555,1.29395
1717880543684620,1.29395
1717880543688669,1.29395
1717880543692581,1.29395
1717880543696567,1.30259
1717880543700494,1.30259
1717880543704491,1.30259
1717880543708502,1.30259
1717880543712453,1.30259
1717880543716474,1.30259
1717880543720583,1.30259
1717880543724705,1.30259
1717880543728563,1.30259
1717880543732555,1.30259
1717880543736555,1.30259
1717880543740556,1.30259
1717880543744679,1.30259
1717880543748858,1.30259
1717880543752615,1.30259
1717880543761351,1.30259
1717880543764698,1.30259
1717880543768545,1.30259
1717880543772508,1.30259
1717880543776569,1.30259
1717880543780464,1.30259
1717880543784846,1.30259
1717880543788667,1.30259
1717880543792603,1.30259
1717880543796473,1.30259
1717880543800522,1.30259
1717880543804496,1.30259
1717880543808501,1.30259
1717880543812501,1.30259
1717880543816740,1.30259
1717880543820559,1.30259
1717880543824628,1.30259
1717880543828849,1.30259
1717880543832477,1.30259
1717880543836867,1.30259
1717880543840904,1.30259
1717880543844476,1.30259
1717880543848549,1.30259
1717880543853555,1.30259
1717880543856495,1.30259
1717880543864507,1.30259
1717880543868537,1.30259
1717880543872469,1.30259
1717880543876498,1.30259
1717880543881193,1.30259
1717880543884502,1.30259
1717880543888577,1.30259
1717880543892547,1.26225
1717880543896528,1.26225
1717880543900505,1.26225
1717880543906624,1.26225
1717880543910512,1.26225
1717880543914435,1.26225
1717880543918453,1.26225
1717880543922469,1.26225
1717880543926475,1.26225
1717880543934496,1.26225
1717880543939213,1.26225
1717880543943797,1.26225
1717880543946490,1.26225
1717880543950496,1.26225
1717880543954432,1.26225
1717880543958530,1.26225
1717880543962440,1.26225
1717880543966704,1.26225
1717880543970882,1.26225
1717880543974437,1.26225
1717880543978436,1.26225
1717880543982537,1.26225
1717880543987905,1.26225
1717880543992417,1.26225
1717880543996550,1.26225
1717880544002803,1.26225
1717880544006449,1.26225
1717880544011565,1.26225
1717880544014431,1.26225
1717880544018464,1.26225
1717880544022524,1.26225
1717880544027579,1.26225
1717880544030760,1.26225
1717880544034441,1.26225
1717880544038409,1.26225
1717880544042486,1.26225
1717880544046446,1.26225
