ts,t1,t2,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1717880610593399,-54,-168,4,890407736,0,316456060
1717880610746377,0,-168,4,890560715,0,316609039
1717880610899778,-54,-168,4,890714076,0,316762400
1717880611052397,-54,-168,4,890866734,0,316915058
1717880611204541,-54,-168,4,891018858,0,317067182
1717880611356483,0,-168,4,891170820,0,317219144
1717880611508546,-54,-168,4,891322859,0,317371183
1717880611660089,0,-168,4,891474428,0,317522752
1717880611811507,0,-168,4,891625834,0,317674158
1717880611914213,-54,-168,4,891728551,0,317776875
1717880612075153,0,-168,4,891889450,0,317937774
1717880612227136,0,-168,4,892041475,0,318089799
1717880612380212,0,-168,4,892194549,0,318242873
1717880612532217,-54,-112,4,892346554,0,318394878
1717880612689079,0,-168,4,892503418,0,318551742
1717880612841086,0,-168,4,892655424,0,318703748
1717880612994215,0,-168,4,892808553,0,318856877
1717880613150218,-54,-112,4,892964556,0,319012880
1717880613307278,-54,-168,4,893121568,0,319169892
1717880613462118,0,-168,4,893276456,0,319324780
1717880613613221,0,-168,4,893427555,0,319475879
1717880613714387,-54,-168,4,893528685,0,319577009
1717880613867097,-54,-168,4,893681436,0,319729760
1717880614019079,0,-168,4,893833418,0,319881742
1717880614221096,0,-168,4,894035434,0,320083758
1717880614376091,-54,-168,4,894190430,0,320238754
1717880614529126,-54,-168,4,894343461,0,320391785
1717880614681265,0,-168,4,894495585,0,320543909
1717880614893365,0,-168,4,894707703,0,320756027
1717880615097369,0,-168,4,894911706,0,320960030
1717880615250378,0,-112,4,895064715,0,321113039
1717880615403136,0,-168,4,895217474,0,321265798
1717880615554439,0,-168,4,895368778,0,321417102
1717880615706489,0,-168,4,895520826,0,321569150
1717880615807446,0,-168,4,895621784,0,321670108
1717880615959457,0,-168,4,895773794,0,321822118
1717880616112086,-54,-168,4,895926424,0,321974748
1717880616272162,-54,-168,4,896086500,0,322134824
1717880616428219,0,-168,4,896242556,0,322290880
1717880616585215,-54,-168,4,896399553,0,322447877
1717880616746213,0,-168,4,896560550,0,322608874
1717880616899114,-54,-168,4,896713452,0,322761776
1717880617004081,0,-168,4,896818420,0,322866744
1717880617161162,0,-168,4,896975500,0,323023824
1717880617322367,0,-168,4,897136705,0,323185029
1717880617475398,-54,-168,4,897289735,0,323338059
1717880617628400,-54,-225,4,897442737,0,323491061
1717880617730144,0,-225,4,897544439,0,323592763
1717880617884322,0,-225,4,897698646,0,323746970
1717880618045096,0,-168,4,897859434,0,323907758
1717880618196208,0,-168,4,898010545,0,324058869
1717880618303216,0,-225,4,898117554,0,324165878
1717880618463228,-54,-168,4,898277560,0,324325884
1717880618624116,-54,-225,4,898438453,0,324486777
1717880618725295,0,-225,4,898539594,0,324587918
1717880618878214,-54,-225,4,898692551,0,324740875
1717880619030215,0,-225,4,898844550,0,324892874
1717880619183219,0,-225,4,898997556,0,325045880
1717880619344395,0,-225,4,899158734,0,325207058
1717880619497484,0,-225,4,899311821,0,325360145
1717880619650433,-54,-168,4,899464772,0,325513096
1717880619853526,-54,-168,4,899667851,0,325716175
1717880619956307,0,-168,4,899770604,0,325818928
1717880620108168,0,-168,4,899922506,0,325970830
1717880620265079,0,-168,4,900079418,0,326127742
1717880620422081,0,-168,4,900236419,0,326284743
1717880620583216,0,-168,4,900397552,0,326445876
1717880620688402,0,-168,4,900502690,0,326551014
1717880620844225,-54,-112,4,900658563,0,326706887
1717880621056096,0,-112,4,900870434,0,326918758
1717880621258081,0,-112,4,901072419,0,327120743
1717880621413214,0,-168,4,901227552,0,327275876
1717880621615375,0,-112,4,901429681,0,327478005
1717880621769125,0,-112,4,901583462,0,327631786
1717880621870354,0,-168,4,901684660,0,327732984
1717880622027397,0,-112,4,901841735,0,327890059
1717880622180670,0,-112,4,901995005,0,328043329
1717880622397096,0,-168,4,902211434,0,328259758
1717880622550184,0,-168,4,902364523,0,328412847
1717880622712079,0,-168,4,902526418,0,328574742
1717880622869104,0,-168,4,902683443,0,328731767
1717880623022096,0,-168,4,902836434,0,328884758
1717880623173379,0,-168,4,902987671,0,329035995
1717880623324228,0,-112,4,903138565,0,329186889
1717880623482105,-54,-168,4,903296443,0,329344767
1717880623640166,0,-168,4,903454505,0,329502829
1717880623792191,0,-168,4,903606524,0,329654848
1717880623945109,0,-168,4,903759447,0,329807771
1717880624098368,0,-168,4,903912706,0,329961030
1717880624251481,0,-168,4,904065819,0,330114143
1717880624404540,-54,-168,4,904218868,0,330267192
1717880624557388,0,-168,4,904371725,0,330420049
1717880624710115,0,-168,4,904524448,0,330572772
1717880624870223,0,-168,4,904684561,0,330732885
1717880625026183,0,-168,4,904840521,0,330888845
1717880625179096,-54,-168,4,904993434,0,331041758
1717880625331382,0,-168,4,905145665,0,331193989
1717880625484096,0,-168,4,905298434,0,331346758
1717880625635138,0,-168,4,905449475,0,331497799
1717880625790096,0,-168,4,905604434,0,331652758
1717880625947224,-54,-225,4,905761555,0,331809879
1717880626103088,0,-225,4,905917419,0,331965743
1717880626260213,0,-168,4,906074550,0,332122874
1717880626415258,0,-168,4,906229553,0,332277877
1717880626568120,0,-168,4,906382457,0,332430781
1717880626678381,0,-168,4,906492719,0,332541043
1717880626831400,-54,-168,4,906645737,0,332694061
1717880626984527,-54,-168,4,906798847,0,332847171
1717880627137618,0,-168,4,906951916,0,333000240
1717880627289700,0,-168,4,907103998,0,333152322
1717880627441140,-54,-168,4,907255478,0,333303802
1717880627592553,0,-168,4,907406887,0,333455211
1717880627795371,0,-225,4,907609709,0,333658033
1717880628007222,0,-225,4,907821559,0,333869883
1717880628168079,0,-225,4,907982418,0,334030742
1717880628373365,0,-225,4,908187651,0,334235975
1717880628636096,0,-168,4,908450434,0,334498758
1717880628791287,-54,-168,4,908605571,0,334653895
1717880629052210,0,-168,4,908866548,0,334914872
1717880629209405,-54,-112,4,909023741,0,335072065
1717880629362441,0,-112,4,909176777,0,335225101
1717880629516239,0,-112,4,909330578,0,335378902
1717880629673326,0,-112,4,909487618,0,335535942
1717880629825394,-54,-112,4,909639679,0,335688003
1717880630032209,0,-112,4,909846546,0,335894870
1717880630197083,0,-112,4,910011421,0,336059745
1717880630507096,0,-112,4,910321434,0,336369758
1717880630668079,0,-112,4,910482418,0,336530742
1717880630821210,-54,-168,4,910635548,0,336683872
1717880630975096,0,-168,4,910789434,0,336837758
1717880631126097,0,-168,4,910940434,0,336988758
1717880631278079,0,-168,4,911092418,0,337140742
1717880631430293,0,-168,4,911244595,0,337292919
1717880631584470,54,-168,4,911398808,0,337447132
1717880631686481,0,-168,4,911500817,0,337549141
1717880631839494,0,-168,4,911653828,0,337702152
1717880631992567,0,-168,4,911806860,0,337855184
1717880632146332,0,-168,4,911960630,0,338008954
1717880632308226,0,-168,4,912122560,0,338170884
1717880632413183,0,-168,4,912227513,0,338275837
1717880632569326,0,-168,4,912383642,0,338431966
1717880632721117,0,-168,4,912535456,0,338583780
1717880632878138,0,-168,4,912692475,0,338740799
1717880633030218,0,-168,4,912844556,0,338892880
1717880633181207,0,-168,4,912995544,0,339043868
1717880633282124,0,-168,4,913096463,0,339144787
1717880633437138,0,-225,4,913251475,0,339299799
1717880633590295,0,-168,4,913404588,0,339452912
1717880633693223,0,-168,4,913507562,0,339555886
1717880633844213,0,-168,4,913658551,0,339706875
1717880634001121,0,-168,4,913815459,0,339863783
1717880634106390,0,-168,4,913920684,0,339969008
1717880634314262,-54,-168,4,914128544,0,340176868
1717880634467401,-54,-168,4,914281739,0,340330063
1717880634569692,0,-168,4,914383969,0,340432293
1717880634722484,0,-168,4,914536821,0,340585145
1717880634875564,-54,-168,4,914689860,0,340738184
1717880635029216,0,-168,4,914843553,0,340891877
1717880635185219,0,-168,4,914999556,0,341047880
1717880635341166,0,-168,4,915155503,0,341203827
1717880635493171,0,-168,4,915307504,0,341355828
1717880635646388,-54,-168,4,915460675,0,341508999
1717880635804211,0,-168,4,915618550,0,341666874
1717880635961096,0,-168,4,915775434,0,341823758
1717880636118085,0,-168,4,915932423,0,341980747
1717880636274265,-54,-168,4,916088548,0,342136872
1717880636430111,-54,-168,4,916244449,0,342292773
1717880636582214,0,-168,4,916396552,0,342444876
1717880636685081,0,-112,4,916499419,0,342547743
1717880636840224,0,-112,4,916654561,0,342702885
1717880636991375,-54,-112,4,916805685,0,342854009
1717880637143239,0,-112,4,916957523,0,343005847
1717880637295219,0,-112,4,917109555,0,343157879
1717880637452623,0,-112,4,917266915,0,343315239
1717880637605366,0,-112,4,917419703,0,343468027
1717880637707812,0,-112,4,917522089,0,343570413
1717880637860736,0,-112,4,917675019,0,343723343
1717880638013385,-54,-112,4,917827675,0,343875999
1717880638171215,0,-112,4,917985553,0,344033877
1717880638322217,0,-112,4,918136554,0,344184878
1717880638423212,0,-112,4,918237549,0,344285873
1717880638580135,-54,-112,4,918394472,0,344442796
1717880638786210,0,-112,4,918600548,0,344648872
1717880638888079,-54,-112,4,918702418,0,344750742
1717880639039149,-54,-112,4,918853488,0,344901812
1717880639195088,0,-112,4,919009427,0,345057751
1717880639347111,0,-112,4,919161449,0,345209773
1717880639509118,0,-112,4,919323455,0,345371779
1717880639711124,0,-112,4,919525463,0,345573787
1717880639867299,0,-112,4,919681590,0,345729914
1717880640019207,0,-112,4,919833545,0,345881869
1717880640121358,0,-112,4,919935662,0,345983986
1717880640325129,0,-112,4,920139468,0,346187792
1717880640478096,0,-112,4,920292435,0,346340759
1717880640638490,0,-112,4,920452826,0,346501150
1717880640791328,0,-112,4,920605667,0,346653991
1717880640893636,-54,-112,4,920707970,0,346756294
1717880641046368,0,-168,4,920860705,0,346909029
1717880641204163,-54,-168,4,921018500,0,347066824
1717880641306224,0,-112,4,921120561,0,347168885
1717880641463213,-54,-112,4,921277550,0,347325874
1717880641615081,0,-168,4,921429419,0,347477743
1717880641771097,0,-168,4,921585434,0,347633758
1717880641928081,-54,-112,4,921742419,0,347790743
1717880642079094,0,-112,4,921893433,0,347941757
1717880642285097,0,-112,4,922099436,0,348147760
1717880642445204,-54,-168,4,922259541,0,348307865
1717880642606084,-54,-168,4,922420419,0,348468743
1717880642758083,0,-168,4,922572419,0,348620743
1717880642859139,-54,-168,4,922673478,0,348721802
1717880643016536,-54,-168,4,922830853,0,348879177
1717880643169457,0,-168,4,922983795,0,349032119
1717880643322481,0,-168,4,923136818,0,349185142
1717880643474086,0,-168,4,923288425,0,349336749
1717880643626143,0,-168,4,923440480,0,349488804
1717880643777489,0,-168,4,923591825,0,349640149
1717880643880170,0,-168,4,923694507,0,349742831
1717880644041236,0,-168,4,923855573,0,349903897
1717880644198210,0,-168,4,924012548,0,350060872
1717880644300226,0,-168,4,924114563,0,350162887
1717880644461220,0,-168,4,924275554,0,350323878
1717880644613096,0,-112,4,924427434,0,350475758
1717880644765277,0,-112,4,924579575,0,350627899
1717880644867230,0,-112,4,924681567,0,350729891
1717880645025141,-54,-112,4,924839433,0,350887757
1717880645236227,-54,-112,4,925050560,0,351098884
1717880645393488,0,-112,4,925207825,0,351256149
1717880645495398,-54,-112,4,925309736,0,351358060
1717880645648528,-54,-112,4,925462848,0,351511172
1717880645751156,0,-112,4,925565494,0,351613818
1717880645963222,-54,-112,4,925777559,0,351825883
1717880646065220,0,-112,4,925879557,0,351927881
1717880646226080,0,-112,4,926040418,0,352088742
1717880646377271,0,-112,4,926191608,0,352239932
1717880646538138,0,-112,4,926352475,0,352400799
1717880646690096,0,-112,4,926504434,0,352552758
1717880646842223,0,-112,4,926656557,0,352704881
1717880646993161,-54,-112,4,926807499,0,352855823
1717880647145368,0,-112,4,926959649,0,353007973
1717880647302104,0,-112,4,927116434,0,353164758
1717880647458207,0,-112,4,927272546,0,353320870
1717880647613296,0,-112,4,927427634,0,353475958
1717880647770370,0,-112,4,927584707,0,353633031
1717880647923458,0,-112,4,927737796,0,353786120
1717880648076366,0,-112,4,927890703,0,353939027
1717880648230143,54,-112,4,928044480,0,354092804
1717880648332340,0,-112,4,928146647,0,354194971
1717880648488131,0,-112,4,928302470,0,354350794
1717880648645208,0,-112,4,928459545,0,354507869
1717880648751215,-54,-112,4,928565554,0,354613878
1717880648903155,0,-112,4,928717494,0,354765818
1717880649064096,0,-112,4,928878434,0,354926758
1717880649221203,0,-112,4,929035541,0,355083865
1717880649323173,0,-112,4,929137512,0,355185836
1717880649476096,0,-112,4,929290434,0,355338758
1717880649632109,0,-112,4,929446447,0,355494771
1717880649734151,0,-112,4,929548489,0,355596813
1717880649885225,0,-112,4,929699561,0,355747885
1717880650041082,0,-112,4,929855420,0,355903744
1717880650142201,0,-112,4,929956538,0,356004862
1717880650299444,-54,-112,4,930113783,0,356162107
1717880650452648,0,-112,4,930266943,0,356315267
1717880650554523,-54,-112,4,930368849,0,356417173
1717880650708146,0,-112,4,930522483,0,356570807
1717880650864138,0,-112,4,930678477,0,356726801
1717880650966362,0,-112,4,930780644,0,356828968
1717880651124348,-54,-112,4,930938638,0,356986962
1717880651277218,0,-112,4,931091555,0,357139879
1717880651433251,0,-112,4,931247589,0,357295913
1717880651591096,0,-112,4,931405435,0,357453759
1717880651743360,0,-112,4,931557664,0,357605988
1717880651895372,0,-112,4,931709679,0,357758003
1717880652098079,0,-112,4,931912418,0,357960742
1717880652250091,0,-112,4,932064429,0,358112753
1717880652350136,0,-112,4,932164474,0,358212798
1717880652507154,0,-112,4,932321449,0,358369773
1717880652659082,0,-112,4,932473419,0,358521743
1717880652810244,-54,-112,4,932624582,0,358672906
1717880652963103,0,-112,4,932777441,0,358825765
1717880653120087,0,-112,4,932934425,0,358982749
1717880653276211,0,-112,4,933090550,0,359138874
1717880653433368,0,-112,4,933247705,0,359296029
1717880653535744,0,-112,4,933350024,0,359398348
1717880653688810,0,-112,4,933503090,0,359551414
1717880653841395,-54,-112,4,933655733,0,359704057
1717880653994382,0,-112,4,933808721,0,359857045
1717880654148139,0,-112,4,933962478,0,360010802
1717880654305104,0,-56,4,934119443,0,360167767
1717880654457120,-54,-56,4,934271458,0,360319782
1717880654609096,0,-56,4,934423434,0,360471758
1717880654769096,0,-112,4,934583434,0,360631758
1717880654921189,0,-56,4,934735527,0,360783851
1717880655077096,0,-112,4,934891434,0,360939758
1717880655229097,-54,-112,4,935043435,0,361091759
1717880655385105,-54,-112,4,935199444,0,361247768
1717880655537216,0,-112,4,935351554,0,361399878
1717880655694079,-54,-56,4,935508418,0,361556742
1717880655800096,-54,-56,4,935614434,0,361662758
1717880655952300,-54,-56,4,935766601,0,361814925
1717880656114466,-54,-112,4,935928802,0,361977126
1717880656216758,0,-112,4,936031050,0,362079374
1717880656369461,0,-112,4,936183798,0,362232122
1717880656522373,0,-112,4,936336709,0,362385033
1717880656624590,-54,-112,4,936438890,0,362487214
1717880656776485,0,-112,4,936590822,0,362639146
1717880656930199,0,-112,4,936744536,0,362792860
1717880657035237,0,-112,4,936849563,0,362897887
1717880657191096,0,-112,4,937005434,0,363053758
1717880657343210,0,-112,4,937157547,0,363205871
1717880657503238,0,-112,4,937317576,0,363365900
1717880657606346,0,-112,4,937420635,0,363468959
1717880657759126,-54,-112,4,937573464,0,363621788
1717880657915217,0,-112,4,937729503,0,363777827
1717880658076081,0,-112,4,937890420,0,363938744
1717880658227222,0,-112,4,938041558,0,364089882
1717880658328374,-54,-112,4,938142656,0,364190980
1717880658485079,-54,-112,4,938299418,0,364347742
1717880658638096,0,-112,4,938452434,0,364500758
1717880658794096,0,-112,4,938608434,0,364656758
1717880658949476,0,-112,4,938763813,0,364812137
1717880659102389,0,-112,4,938916722,0,364965046
1717880659254456,0,-112,4,939068793,0,365117117
1717880659357211,0,-112,4,939171548,0,365219872
1717880659514358,0,-112,4,939328638,0,365376962
1717880659672219,0,-112,4,939486556,0,365534880
1717880659823220,0,-56,4,939637554,0,365685878
1717880659975177,0,-56,4,939789497,0,365837821
1717880660126085,0,-56,4,939940424,0,365988748
1717880660277219,0,-112,4,940091554,0,366139878
1717880660383087,-54,-112,4,940197426,0,366245750
1717880660535302,0,-112,4,940349583,0,366397907
1717880660692210,0,-112,4,940506548,0,366554872
1717880660793281,-54,-112,4,940607618,0,366655942
1717880660954220,0,-112,4,940768554,0,366816878
1717880661114086,0,-112,4,940928419,0,366976743
1717880661266096,-54,-112,4,941080434,0,367128758
1717880661419096,0,-112,4,941233434,0,367281758
1717880661571228,0,-112,4,941385558,0,367433882
1717880661671537,0,-112,4,941485826,0,367534150
1717880661824225,-54,-112,4,941638562,0,367686886
1717880661977280,-54,-112,4,941791593,0,367839917
1717880662134458,0,-112,4,941948796,0,367997120
1717880662287458,0,-112,4,942101794,0,368150118
1717880662440483,0,-112,4,942254820,0,368303144
1717880662592370,0,-112,4,942406708,0,368455032
1717880662746142,0,-112,4,942560479,0,368608803
1717880662856170,0,-112,4,942670471,0,368718795
1717880663012218,0,-112,4,942826552,0,368874876
1717880663119365,0,-112,4,942933652,0,368981976
1717880663276096,0,-112,4,943090434,0,369138758
1717880663428215,0,-112,4,943242552,0,369290876
1717880663585310,0,-112,4,943399606,0,369447930
1717880663687338,0,-112,4,943501634,0,369549958
1717880663840096,-54,-112,4,943654434,0,369702758
1717880663994267,0,-112,4,943808553,0,369856877
1717880664148215,-54,-112,4,943962553,0,370010877
1717880664258410,0,-112,4,944072747,0,370121071
1717880664411387,0,-112,4,944225725,0,370274049
1717880664564483,0,-112,4,944378821,0,370427145
